cik,company_name,accession_number,filing_date,quarter,quarter_cell_size,section_type,results_signature_present,gate_level,words,prose_word_share,verdict,verdict_note
1038357,PIONEER NATURAL RESOURCES CO,0001038357-22-000112,2022-07-21,2022Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,1521,0.7574,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-22-000128,2022-10-19,2022Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,1353,0.7221,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-23-000013,2023-01-26,2023Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1656,0.7675,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-23-000055,2023-04-18,2023Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,1461,0.8378,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-23-000078,2023-07-20,2023Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,1528,0.8148,,
1038357,PIONEER NATURAL RESOURCES CO,0001038357-24-000005,2024-02-01,2024Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1534,0.8129,,
1045810,NVIDIA CORP,0001045810-19-000004,2019-01-28,2019Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1390,0.6317,,
1051470,CROWN CASTLE INC.,0001051470-21-000125,2021-04-26,2021Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,511,0.8787,,
1065088,EBAY INC,0001552781-24-000014,2024-01-24,2024Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,460,0.0,,
1065280,NETFLIX INC,0001065280-19-000001,2019-01-03,2019Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1620,0.0,,
1065280,NETFLIX INC,0001065280-19-000040,2019-01-17,2019Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4461,0.3909,,
1065280,NETFLIX INC,0001065280-19-000366,2019-10-16,2019Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4987,0.4885,,
1065280,NETFLIX INC,0001065280-19-000441,2019-12-16,2019Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1363,0.044,,
1075531,Booking Holdings Inc.,0001075531-16-000113,2016-10-06,2016Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,672,0.0,,
1090012,DEVON ENERGY CORP/DE,0001193125-16-757904,2016-11-03,2016Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,11879,0.401,,
1099219,METLIFE INC,0001193125-15-400755,2015-12-11,2015Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,7296,0.0746,,
1099219,METLIFE INC,0001193125-16-671089,2016-08-04,2016Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,906,0.0442,,
1099219,METLIFE INC,0001193125-16-742878,2016-10-20,2016Q4,4,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,13503,0.0091,,
1099219,METLIFE INC,0001193125-16-765107,2016-11-10,2016Q4,4,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6373,0.0639,,
1099219,METLIFE INC,0001193125-16-794462,2016-12-15,2016Q4,4,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5080,0.0404,,
1099219,METLIFE INC,0001193125-17-028367,2017-02-02,2017Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1151,0.0356,,
1099219,METLIFE INC,0001193125-17-234225,2017-07-25,2017Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,107,0.0,,
1099219,METLIFE INC,0001193125-17-369518,2017-12-14,2017Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4862,0.0514,,
1099219,METLIFE INC,0000937834-18-000014,2018-03-29,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,25155,0.1156,,
1099219,METLIFE INC,0001193125-18-283973,2018-09-26,2018Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,18916,0.2386,,
1099219,METLIFE INC,0001193125-18-348929,2018-12-13,2018Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6054,0.0672,,
1099219,METLIFE INC,0001193125-19-044222,2019-02-19,2019Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,912,0.0439,,
1099219,METLIFE INC,0001193125-19-155928,2019-05-24,2019Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1589,0.129,,
1099219,METLIFE INC,0001193125-19-219280,2019-08-13,2019Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1561,0.212,,
1099219,METLIFE INC,0001099219-19-000237,2019-12-17,2019Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1358,1.0,,
1099219,METLIFE INC,0001099219-20-000058,2020-02-14,2020Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,716,1.0,,
1099219,METLIFE INC,0001099219-20-000206,2020-05-11,2020Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,722,1.0,,
1099219,METLIFE INC,0001099219-20-000289,2020-08-11,2020Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,722,1.0,,
1099219,METLIFE INC,0001099219-20-000362,2020-11-09,2020Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,726,1.0,,
1099219,METLIFE INC,0001099219-21-000041,2021-02-09,2021Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,724,1.0,,
1099219,METLIFE INC,0001099219-21-000183,2021-05-14,2021Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,676,1.0,,
1099219,METLIFE INC,0001099219-21-000274,2021-08-09,2021Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,675,1.0,,
1099219,METLIFE INC,0001099219-21-000338,2021-11-09,2021Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,675,1.0,,
1099219,METLIFE INC,0001099219-22-000006,2022-02-08,2022Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,675,1.0,,
1099219,METLIFE INC,0001099219-22-000110,2022-05-09,2022Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,675,1.0,,
1099219,METLIFE INC,0001099219-22-000118,2022-08-08,2022Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,679,1.0,,
1099219,METLIFE INC,0001099219-22-000176,2022-11-07,2022Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,679,1.0,,
1099590,MERCADOLIBRE INC,0000903423-18-000580,2018-11-02,2018Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2204,0.0,,
1103982,"Mondelez International, Inc.",0001193125-15-247376,2015-07-08,2015Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2641,0.1556,,
1108524,"Salesforce, Inc.",0001108524-18-000017,2018-04-02,2018Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2578,0.7618,,
1110803,"ILLUMINA, INC.",0001110803-15-000136,2015-07-22,2015Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,372,0.4113,,
1110803,"ILLUMINA, INC.",0001110803-16-000165,2016-01-14,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,9456,0.8307,,
1110803,"ILLUMINA, INC.",0001110803-16-000196,2016-07-27,2016Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,536,0.681,,
1110803,"ILLUMINA, INC.",0001110803-19-000002,2019-01-09,2019Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,8211,0.855,,
1110803,"ILLUMINA, INC.",0001110803-20-000009,2020-01-16,2020Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,7292,0.8771,,
1110803,"ILLUMINA, INC.",0001110803-22-000003,2022-01-11,2022Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6588,1.0,,
1110803,"ILLUMINA, INC.",0001110803-23-000003,2023-01-11,2023Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5903,0.9026,,
1122304,AETNA INC /PA/,0001122304-16-000181,2016-01-11,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3457,0.9688,,
1123360,GLOBAL PAYMENTS INC,0001123360-20-000002,2020-01-15,2020Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2549,0.5606,,
1136893,"Fidelity National Information Services, Inc.",0001193125-24-133216,2024-05-07,2024Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,13351,0.0846,,
1136893,"Fidelity National Information Services, Inc.",0001193125-26-065257,2026-02-24,2026Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2109,0.019,,
1137774,PRUDENTIAL FINANCIAL INC,0001137774-25-000013,2025-01-15,2025Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,18134,0.2348,,
1137774,PRUDENTIAL FINANCIAL INC,0001137774-25-000095,2025-07-15,2025Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,955,0.7539,,
1137774,PRUDENTIAL FINANCIAL INC,0001137774-25-000168,2025-10-14,2025Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,773,0.7749,,
1137774,PRUDENTIAL FINANCIAL INC,0001137774-26-000005,2026-01-15,2026Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,773,0.7749,,
1137774,PRUDENTIAL FINANCIAL INC,0001137774-26-000087,2026-04-14,2026Q2,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,16302,0.2475,,
1137774,PRUDENTIAL FINANCIAL INC,0001137774-26-000157,2026-07-15,2026Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,961,0.7419,,
1137789,Seagate Technology Holdings plc,0001137789-25-000150,2025-07-30,2025Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2679,0.5566,,
1141391,Mastercard Inc,0001141391-16-000194,2016-07-14,2016Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,359,0.7187,,
1163165,CONOCOPHILLIPS,0001104659-18-001245,2018-01-08,2018Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,685,0.8745,,
1166691,COMCAST CORP,0001104659-19-005315,2019-02-04,2019Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1375,0.5993,,
1297996,"DIGITAL REALTY TRUST, INC.",0001297996-16-000121,2016-02-25,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6249,0.999,,
1297996,"DIGITAL REALTY TRUST, INC.",0001297996-16-000166,2016-04-28,2016Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5021,0.9988,,
1297996,"DIGITAL REALTY TRUST, INC.",0001297996-16-000203,2016-07-28,2016Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,108,0.0,,
1297996,"DIGITAL REALTY TRUST, INC.",0001297996-16-000265,2016-10-27,2016Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3886,0.0,,
1297996,"DIGITAL REALTY TRUST, INC.",0001297996-18-000125,2018-07-26,2018Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2063,0.9312,,
1297996,"DIGITAL REALTY TRUST, INC.",0001297996-19-000146,2019-10-29,2019Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4845,0.9975,,
1318220,"Waste Connections, Inc.",0001104659-20-082270,2020-07-09,2020Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1443,0.0,,
1318605,"Tesla, Inc.",0001193125-15-243538,2015-07-02,2015Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,122,0.0,,
1318605,"Tesla, Inc.",0001193125-15-278803,2015-08-05,2015Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5635,0.1354,,
1318605,"Tesla, Inc.",0001193125-15-336526,2015-10-02,2015Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,135,0.0,,
1318605,"Tesla, Inc.",0001193125-15-364285,2015-11-03,2015Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5212,0.1119,,
1318605,"Tesla, Inc.",0001193125-16-418701,2016-01-04,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,206,0.3981,,
1318605,"Tesla, Inc.",0001193125-16-457674,2016-02-10,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5409,0.0941,,
1318605,"Tesla, Inc.",0001564590-16-015857,2016-04-04,2016Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,369,0.7561,,
1318605,"Tesla, Inc.",0001193125-16-577582,2016-05-04,2016Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4803,0.1064,,
1318605,"Tesla, Inc.",0001564590-16-021035,2016-07-05,2016Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,359,0.8524,,
1318605,"Tesla, Inc.",0001193125-16-670068,2016-08-03,2016Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5007,0.1418,,
1318605,"Tesla, Inc.",0001564590-16-025573,2016-10-03,2016Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,324,0.7778,,
1318605,"Tesla, Inc.",0001193125-16-747973,2016-10-26,2016Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4805,0.1305,,
1318605,"Tesla, Inc.",0001564590-17-000024,2017-01-03,2017Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,362,0.7182,,
1318605,"Tesla, Inc.",0001193125-17-052093,2017-02-22,2017Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5703,0.0968,,
1318605,"Tesla, Inc.",0001564590-17-005875,2017-04-03,2017Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,176,0.6818,,
1318605,"Tesla, Inc.",0001564590-17-008395,2017-05-03,2017Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4834,0.5629,,
1318605,"Tesla, Inc.",0001564590-17-013176,2017-07-03,2017Q3,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,499,0.8016,,
1318605,"Tesla, Inc.",0001564590-17-013276,2017-07-07,2017Q3,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,575,0.7704,,
1318605,"Tesla, Inc.",0001564590-17-014920,2017-08-02,2017Q3,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5328,0.5616,,
1318605,"Tesla, Inc.",0001564590-17-019158,2017-10-02,2017Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,395,0.6506,,
1318605,"Tesla, Inc.",0001564590-17-020822,2017-11-01,2017Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5354,0.5676,,
1318605,"Tesla, Inc.",0001564590-18-000054,2018-01-03,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,566,0.6908,,
1318605,"Tesla, Inc.",0001564590-18-001521,2018-02-07,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5734,0.625,,
1318605,"Tesla, Inc.",0001564590-18-007463,2018-04-03,2018Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,676,0.7855,,
1318605,"Tesla, Inc.",0001564590-18-010306,2018-05-02,2018Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5530,0.6749,,
1318605,"Tesla, Inc.",0001564590-18-016465,2018-07-02,2018Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,672,0.9107,,
1318605,"Tesla, Inc.",0001564590-18-018490,2018-08-01,2018Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6001,0.6459,,
1318605,"Tesla, Inc.",0001564590-18-023716,2018-10-01,2018Q4,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,67,0.0,,
1318605,"Tesla, Inc.",0001564590-18-023815,2018-10-02,2018Q4,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,801,0.9101,,
1318605,"Tesla, Inc.",0001564590-18-024902,2018-10-24,2018Q4,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5484,0.6047,,
1318605,"Tesla, Inc.",0001564590-19-000013,2019-01-02,2019Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,752,0.7553,,
1318605,"Tesla, Inc.",0001564590-19-000740,2019-01-18,2019Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,795,0.917,,
1318605,"Tesla, Inc.",0001564590-19-001399,2019-01-30,2019Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6200,0.6835,,
1318605,"Tesla, Inc.",0001564590-19-010743,2019-04-04,2019Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,571,0.8284,,
1318605,"Tesla, Inc.",0001564590-19-012758,2019-04-24,2019Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5200,0.575,,
1318605,"Tesla, Inc.",0001564590-19-024414,2019-07-02,2019Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,362,0.8343,,
1318605,"Tesla, Inc.",0001564590-19-025855,2019-07-24,2019Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4626,0.4691,,
1318605,"Tesla, Inc.",0001564590-19-036274,2019-10-02,2019Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,220,0.7864,,
1318605,"Tesla, Inc.",0001564590-19-037581,2019-10-23,2019Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4845,0.9368,,
1318605,"Tesla, Inc.",0001564590-20-000161,2020-01-03,2020Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,265,0.6679,,
1318605,"Tesla, Inc.",0001564590-20-002489,2020-01-29,2020Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5102,0.9708,,
1318605,"Tesla, Inc.",0001564590-20-014992,2020-04-02,2020Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,189,0.5714,,
1318605,"Tesla, Inc.",0001564590-20-019776,2020-04-29,2020Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4930,0.9811,,
1318605,"Tesla, Inc.",0001564590-20-031568,2020-07-02,2020Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,175,0.6171,,
1318605,"Tesla, Inc.",0001564590-20-033069,2020-07-22,2020Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4975,0.9811,,
1318605,"Tesla, Inc.",0001564590-20-045592,2020-10-02,2020Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,175,0.6171,,
1318605,"Tesla, Inc.",0001564590-20-047108,2020-10-21,2020Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5246,0.9491,,
1318605,"Tesla, Inc.",0001564590-21-000008,2021-01-04,2021Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,263,0.6046,,
1318605,"Tesla, Inc.",0001564590-21-002645,2021-01-27,2021Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3523,0.7122,,
1318605,"Tesla, Inc.",0001564590-21-017443,2021-04-02,2021Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,275,0.8655,,
1318605,"Tesla, Inc.",0001564590-21-020558,2021-04-26,2021Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3312,0.7388,,
1318605,"Tesla, Inc.",0000950170-21-000423,2021-07-02,2021Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,169,0.6391,,
1318605,"Tesla, Inc.",0001564590-21-037953,2021-07-26,2021Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3240,0.7512,,
1318605,"Tesla, Inc.",0001564590-21-049874,2021-10-04,2021Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,177,0.6102,,
1318605,"Tesla, Inc.",0001564590-21-051307,2021-10-20,2021Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3212,0.7656,,
1318605,"Tesla, Inc.",0001564590-22-000009,2022-01-03,2022Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,203,0.532,,
1318605,"Tesla, Inc.",0001564590-22-002476,2022-01-26,2022Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3488,0.6399,,
1318605,"Tesla, Inc.",0001564590-22-013264,2022-04-04,2022Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,276,0.529,,
1318605,"Tesla, Inc.",0001564590-22-014917,2022-04-20,2022Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3237,0.7368,,
1318605,"Tesla, Inc.",0001564590-22-025153,2022-07-05,2022Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,296,0.4932,,
1318605,"Tesla, Inc.",0001564590-22-026048,2022-07-20,2022Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3203,0.715,,
1318605,"Tesla, Inc.",0001564590-22-033053,2022-10-03,2022Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,416,0.6923,,
1318605,"Tesla, Inc.",0001564590-22-034639,2022-10-19,2022Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2119,0.6102,,
1318605,"Tesla, Inc.",0001564590-23-000002,2023-01-03,2023Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,436,0.4748,,
1318605,"Tesla, Inc.",0001564590-23-000799,2023-01-25,2023Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2467,0.5999,,
1318605,"Tesla, Inc.",0001564590-23-005126,2023-04-03,2023Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,295,0.4949,,
1318605,"Tesla, Inc.",0001564590-23-005959,2023-04-19,2023Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2186,0.6276,,
1318605,"Tesla, Inc.",0000950170-23-031241,2023-07-03,2023Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,271,0.5387,,
1318605,"Tesla, Inc.",0000950170-23-033544,2023-07-19,2023Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5237,0.966,,
1318605,"Tesla, Inc.",0000950170-23-050938,2023-10-02,2023Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,304,0.6316,,
1318605,"Tesla, Inc.",0001628280-23-034588,2023-10-18,2023Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5916,0.9821,,
1318605,"Tesla, Inc.",0000950170-24-000282,2024-01-02,2024Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,334,0.6108,,
1318605,"Tesla, Inc.",0000950170-24-007073,2024-01-24,2024Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5865,0.9608,,
1318605,"Tesla, Inc.",0000950170-24-040274,2024-04-02,2024Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,348,0.5891,,
1318605,"Tesla, Inc.",0000950170-24-046895,2024-04-23,2024Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5575,0.9632,,
1318605,"Tesla, Inc.",0001628280-24-030714,2024-07-02,2024Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,303,0.5347,,
1318605,"Tesla, Inc.",0001628280-24-032603,2024-07-23,2024Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5969,0.9841,,
1318605,"Tesla, Inc.",0001628280-24-041816,2024-10-02,2024Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,285,0.5684,,
1318605,"Tesla, Inc.",0001628280-24-043432,2024-10-23,2024Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6103,0.9798,,
1318605,"Tesla, Inc.",0001628280-25-000007,2025-01-02,2025Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,334,0.485,,
1318605,"Tesla, Inc.",0001628280-25-002993,2025-01-29,2025Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,7491,0.9736,,
1318605,"Tesla, Inc.",0001628280-25-016070,2025-04-02,2025Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,339,0.2773,,
1318605,"Tesla, Inc.",0001628280-25-018851,2025-04-22,2025Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6800,0.9699,,
1318605,"Tesla, Inc.",0001628280-25-033842,2025-07-02,2025Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,303,0.5347,,
1318605,"Tesla, Inc.",0001628280-25-035738,2025-07-23,2025Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6776,0.9798,,
1318605,"Tesla, Inc.",0001628280-25-043530,2025-10-02,2025Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,311,0.5209,,
1318605,"Tesla, Inc.",0001628280-25-045861,2025-10-22,2025Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6656,0.9642,,
1318605,"Tesla, Inc.",0001628280-26-000016,2026-01-02,2026Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,331,0.4894,,
1318605,"Tesla, Inc.",0001628280-26-003837,2026-01-28,2026Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,8463,0.9826,,
1318605,"Tesla, Inc.",0001628280-26-022956,2026-04-02,2026Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,304,0.5329,,
1318605,"Tesla, Inc.",0001628280-26-026551,2026-04-22,2026Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6641,0.9666,,
1318605,"Tesla, Inc.",0001628280-26-046717,2026-07-02,2026Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,304,0.5329,,
1318605,"Tesla, Inc.",0001628280-26-049213,2026-07-22,2026Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,7119,0.9609,,
1341439,ORACLE CORP,0001193125-22-191296,2022-07-11,2022Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,475,0.1789,,
1358071,CONCHO RESOURCES INC,0001193125-19-196537,2019-07-18,2019Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,396,0.101,,
1358071,CONCHO RESOURCES INC,0001358071-19-000013,2019-10-10,2019Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,396,0.3434,,
1358071,CONCHO RESOURCES INC,0001358071-20-000004,2020-01-17,2020Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,400,0.34,,
1358071,CONCHO RESOURCES INC,0001358071-20-000013,2020-04-09,2020Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,433,0.3141,,
