accession_number,section_type,cik_n,company_name_n,form_n,filing_date_n,bucket,extraction_status_o,extraction_status_n,reason_code_o,reason_code_n,extraction_confidence_o,extraction_confidence_n,extraction_method_o,extraction_method_n,word_count_o,word_count_n
0001562762-16-000445,RISK_FACTORS,1099590,MERCADOLIBRE INC,10-Q,2016-11-04,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001562762-17-000054,RISK_FACTORS,1099590,MERCADOLIBRE INC,10-Q,2017-05-05,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001562762-17-000120,RISK_FACTORS,1099590,MERCADOLIBRE INC,10-Q,2017-08-04,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001562762-17-000173,RISK_FACTORS,1099590,MERCADOLIBRE INC,10-Q,2017-11-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001562762-18-000158,RISK_FACTORS,1099590,MERCADOLIBRE INC,10-Q,2018-05-10,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001562762-18-000229,RISK_FACTORS,1099590,MERCADOLIBRE INC,10-Q,2018-08-09,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001562762-18-000323,RISK_FACTORS,1099590,MERCADOLIBRE INC,10-Q,2018-11-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001562762-19-000123,RISK_FACTORS,1099590,MERCADOLIBRE INC,10-Q,2019-05-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001562762-19-000164,MDA,732717,AT&T INC.,10-Q,2019-08-05,fix4_n5_floor_rescue,FLAGGED,FLAGGED,below_length_floor,heading_regex_fallback,low,low,heading_regex,heading_regex,234,11015
0001562762-20-000171,MDA,732717,AT&T INC.,10-Q,2020-05-06,fix4_n5_floor_rescue,FLAGGED,FLAGGED,below_length_floor,heading_regex_fallback,low,low,heading_regex,heading_regex,353,9575
0001562762-20-000279,MDA,732717,AT&T INC.,10-Q,2020-08-05,fix4_n5_floor_rescue,FLAGGED,FLAGGED,below_length_floor,heading_regex_fallback,low,low,heading_regex,heading_regex,235,12273
0001562762-21-000023,MDA,24741,CORNING INC /NY,10-K,2021-02-12,fix2_body_heading_mark,FAIL,FAIL,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001562762-21-000023,RISK_FACTORS,24741,CORNING INC /NY,10-K,2021-02-12,fix2_body_heading_mark,FAIL,FAIL,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-15-006685,RISK_FACTORS,4447,HESS CORP,10-Q,2015-08-07,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-15-009662,RISK_FACTORS,4447,HESS CORP,10-Q,2015-11-05,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-15-009883,RISK_FACTORS,1364742,"BlackRock Finance, Inc.",10-Q,2015-11-06,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-16-018033,RISK_FACTORS,4447,HESS CORP,10-Q,2016-05-05,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-16-018688,RISK_FACTORS,1364742,"BlackRock Finance, Inc.",10-Q,2016-05-10,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-16-023003,RISK_FACTORS,4447,HESS CORP,10-Q,2016-08-05,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-16-023209,RISK_FACTORS,1364742,"BlackRock Finance, Inc.",10-Q,2016-08-08,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-16-027023,RISK_FACTORS,4447,HESS CORP,10-Q,2016-11-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-16-028171,RISK_FACTORS,1364742,"BlackRock Finance, Inc.",10-Q,2016-11-08,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-17-008749,RISK_FACTORS,4447,HESS CORP,10-Q,2017-05-04,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-17-009686,RISK_FACTORS,1364742,"BlackRock Finance, Inc.",10-Q,2017-05-09,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-17-015349,RISK_FACTORS,4447,HESS CORP,10-Q,2017-08-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-17-016394,RISK_FACTORS,1364742,"BlackRock Finance, Inc.",10-Q,2017-08-08,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-17-021928,RISK_FACTORS,4447,HESS CORP,10-Q,2017-11-07,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-17-022570,RISK_FACTORS,1364742,"BlackRock Finance, Inc.",10-Q,2017-11-08,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-18-010026,RISK_FACTORS,4447,HESS CORP,10-Q,2018-05-01,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-18-012320,RISK_FACTORS,1364742,"BlackRock Finance, Inc.",10-Q,2018-05-09,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-18-018485,RISK_FACTORS,4447,HESS CORP,10-Q,2018-08-01,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-18-020313,RISK_FACTORS,1364742,"BlackRock Finance, Inc.",10-Q,2018-08-08,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-18-028852,RISK_FACTORS,4447,HESS CORP,10-Q,2018-11-09,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-18-028881,RISK_FACTORS,1364742,"BlackRock Finance, Inc.",10-Q,2018-11-09,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-19-014806,RISK_FACTORS,4447,HESS CORP,10-Q,2019-05-01,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-19-017793,RISK_FACTORS,1364742,"BlackRock Finance, Inc.",10-Q,2019-05-09,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-19-029357,RISK_FACTORS,4447,HESS CORP,10-Q,2019-08-06,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-19-030654,RISK_FACTORS,1364742,"BlackRock Finance, Inc.",10-Q,2019-08-08,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-19-041724,RISK_FACTORS,4447,HESS CORP,10-Q,2019-11-07,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-19-042157,RISK_FACTORS,1364742,"BlackRock Finance, Inc.",10-Q,2019-11-08,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001564590-20-004822,MDA,106535,WEYERHAEUSER CO,10-K,2020-02-14,fix1_ladder_declined,FAIL,FAIL,item_absent_from_toc,toc_recovery_declined,low,low,none,none,0,0
0001613103-15-000038,RISK_FACTORS,1613103,Medtronic plc,10-Q,2015-09-09,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-15-000053,RISK_FACTORS,1613103,Medtronic plc,10-Q,2015-12-09,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-16-000071,RISK_FACTORS,1613103,Medtronic plc,10-Q,2016-03-09,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-16-000100,RISK_FACTORS,1613103,Medtronic plc,10-Q,2016-09-07,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-16-000123,RISK_FACTORS,1613103,Medtronic plc,10-Q,2016-12-05,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-17-000008,RISK_FACTORS,1613103,Medtronic plc,10-Q,2017-03-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-17-000027,RISK_FACTORS,1613103,Medtronic plc,10-Q,2017-09-01,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-17-000047,RISK_FACTORS,1613103,Medtronic plc,10-Q,2017-12-04,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-18-000009,RISK_FACTORS,1613103,Medtronic plc,10-Q,2018-03-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-18-000032,RISK_FACTORS,1613103,Medtronic plc,10-Q,2018-08-31,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-18-000044,RISK_FACTORS,1613103,Medtronic plc,10-Q,2018-11-29,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-19-000012,RISK_FACTORS,1613103,Medtronic plc,10-Q,2019-03-01,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-19-000038,RISK_FACTORS,1613103,Medtronic plc,10-Q,2019-08-30,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-19-000056,RISK_FACTORS,1613103,Medtronic plc,10-Q,2019-12-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-20-000007,RISK_FACTORS,1613103,Medtronic plc,10-Q,2020-02-28,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-20-000033,RISK_FACTORS,1613103,Medtronic plc,10-Q,2020-09-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-20-000051,RISK_FACTORS,1613103,Medtronic plc,10-Q,2020-12-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-21-000009,RISK_FACTORS,1613103,Medtronic plc,10-Q,2021-03-05,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-21-000042,RISK_FACTORS,1613103,Medtronic plc,10-Q,2021-09-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-21-000062,RISK_FACTORS,1613103,Medtronic plc,10-Q,2021-12-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-22-000011,RISK_FACTORS,1613103,Medtronic plc,10-Q,2022-03-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-22-000046,RISK_FACTORS,1613103,Medtronic plc,10-Q,2022-09-01,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-22-000063,RISK_FACTORS,1613103,Medtronic plc,10-Q,2022-12-01,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-23-000008,RISK_FACTORS,1613103,Medtronic plc,10-Q,2023-03-01,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-23-000128,RISK_FACTORS,1613103,Medtronic plc,10-Q,2023-08-31,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-23-000149,RISK_FACTORS,1613103,Medtronic plc,10-Q,2023-11-30,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-24-000011,RISK_FACTORS,1613103,Medtronic plc,10-Q,2024-02-27,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-24-000147,RISK_FACTORS,1613103,Medtronic plc,10-Q,2024-08-27,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-24-000165,RISK_FACTORS,1613103,Medtronic plc,10-Q,2024-11-26,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-25-000022,RISK_FACTORS,1613103,Medtronic plc,10-Q,2025-02-25,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001613103-25-000161,RISK_FACTORS,1613103,Medtronic plc,10-Q,2025-08-26,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-15-007937,RISK_FACTORS,798354,FISERV INC,10-Q,2015-10-28,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-18-001147,MDA,1001039,TWDC Enterprises 18 Corp.,10-Q,2018-02-06,fix4_n5_floor_rescue,FLAGGED,FLAGGED,below_length_floor,heading_regex_fallback,low,low,heading_regex,heading_regex,13,8638
0001628280-19-009973,RISK_FACTORS,895421,MORGAN STANLEY,10-Q,2019-08-05,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-19-013331,RISK_FACTORS,895421,MORGAN STANLEY,10-Q,2019-11-05,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-21-009296,RISK_FACTORS,4447,HESS CORP,10-Q,2021-05-06,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-21-015850,RISK_FACTORS,4447,HESS CORP,10-Q,2021-08-05,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-21-021768,RISK_FACTORS,4447,HESS CORP,10-Q,2021-11-04,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-22-012659,RISK_FACTORS,4447,HESS CORP,10-Q,2022-05-05,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-22-020209,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2022-08-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-22-021084,RISK_FACTORS,4447,HESS CORP,10-Q,2022-08-04,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-22-027550,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2022-11-01,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-22-028196,RISK_FACTORS,4447,HESS CORP,10-Q,2022-11-03,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-23-015437,RISK_FACTORS,4447,HESS CORP,10-Q,2023-05-04,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-23-015699,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2023-05-04,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-23-015990,RISK_FACTORS,310158,"Merck & Co., Inc.",10-Q,2023-05-05,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-23-027203,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2023-08-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-23-027253,RISK_FACTORS,4447,HESS CORP,10-Q,2023-08-03,fix2_body_heading_mark,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-23-027770,RISK_FACTORS,310158,"Merck & Co., Inc.",10-Q,2023-08-07,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-23-035957,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2023-11-01,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-23-036717,RISK_FACTORS,310158,"Merck & Co., Inc.",10-Q,2023-11-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-24-020011,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2024-05-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-24-020283,RISK_FACTORS,310158,"Merck & Co., Inc.",10-Q,2024-05-03,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-24-033740,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2024-07-31,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-24-034715,RISK_FACTORS,310158,"Merck & Co., Inc.",10-Q,2024-08-05,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-24-044602,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2024-10-31,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-24-045689,RISK_FACTORS,310158,"Merck & Co., Inc.",10-Q,2024-11-06,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-25-005347,MDA,24741,CORNING INC /NY,10-K,2025-02-13,fix2_body_heading_mark,FAIL,FAIL,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-25-005347,RISK_FACTORS,24741,CORNING INC /NY,10-K,2025-02-13,fix2_body_heading_mark,FAIL,FAIL,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-25-021090,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2025-04-30,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-25-021834,RISK_FACTORS,310158,"Merck & Co., Inc.",10-Q,2025-05-02,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-25-036720,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2025-07-30,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-25-047131,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2025-10-29,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-25-047387,RISK_FACTORS,55785,KIMBERLY CLARK CORP,10-Q,2025-10-30,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-25-053988,RISK_FACTORS,1613103,Medtronic plc,10-Q,2025-11-25,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-26-011107,RISK_FACTORS,1613103,Medtronic plc,10-Q,2026-02-24,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-26-027800,RISK_FACTORS,55785,KIMBERLY CLARK CORP,10-Q,2026-04-28,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-26-028357,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2026-04-29,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-26-029802,RISK_FACTORS,310158,"Merck & Co., Inc.",10-Q,2026-05-04,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-26-050134,RISK_FACTORS,1800,ABBOTT LABORATORIES,10-Q,2026-07-28,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001628280-26-052348,RISK_FACTORS,55785,KIMBERLY CLARK CORP,10-Q,2026-08-04,fix2_status_rename,EXPECTED_ABSENT,ITEM_ABSENT_FROM_TOC,item_absent_from_toc,item_absent_from_toc,low,low,none,none,0,0
0001652044-18-000007,RISK_FACTORS,1652044,Alphabet Inc.,10-K,2018-02-06,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,medium,none,anchor_resolving_entry,0,10497
0001673379-17-000004,MDA,6769,APACHE CORP,10-K,2017-02-24,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,13098
0001673379-17-000004,RISK_FACTORS,6769,APACHE CORP,10-K,2017-02-24,fix1_ladder_recovered,FAIL,FLAGGED,item_absent_from_toc,toc_recovered_f1,low,low,none,anchor_resolving_entry,0,6941
